"","month","EVENT_TYPE","STATE","CROPDMG","PROPDMG","FATALITIES","INJURIES","DMG","health_impact"
"1643",3,"LIGHTNING","CA",10000,131000,0,5,141000,5
"1644",3,"LIGHTNING","CT",0,60000,0,0,60000,0
"1645",3,"LIGHTNING","FL",0,4003500,3,21,4003500,24
"1646",3,"LIGHTNING","GA",0,2838000,2,2,2838000,4
"1647",3,"LIGHTNING","IA",0,248500,0,1,248500,1
"1648",3,"LIGHTNING","IL",0,0,1,1,0,2
"1649",3,"LIGHTNING","IN",0,328000,0,0,328000,0
"1650",3,"LIGHTNING","KS",0,247000,0,0,247000,0
"1651",3,"LIGHTNING","KY",0,126000,0,1,126000,1
"1652",3,"LIGHTNING","LA",0,10742200,1,4,10742200,5
"1653",3,"LIGHTNING","MA",0,58000,0,0,58000,0
"1654",3,"LIGHTNING","MD",1000,0,0,1,1000,1
"1655",3,"LIGHTNING","ME",0,325000,0,0,325000,0
"1656",3,"LIGHTNING","MI",0,3e+05,0,0,3e+05,0
"1657",3,"LIGHTNING","MN",0,50000,0,1,50000,1
"1658",3,"LIGHTNING","MO",0,371500,0,0,371500,0
"1659",3,"LIGHTNING","MS",0,2565000,0,1,2565000,1
"1660",3,"LIGHTNING","NC",0,680500,0,0,680500,0
"1661",3,"LIGHTNING","NE",0,73000,0,0,73000,0
"1662",3,"LIGHTNING","NH",0,1e+05,0,1,1e+05,1
"1663",3,"LIGHTNING","NJ",0,1000,0,0,1000,0
"1664",3,"LIGHTNING","NM",0,500,0,1,500,1
"1665",3,"LIGHTNING","NY",0,222000,1,1,222000,2
"1666",3,"LIGHTNING","OH",0,0,1,2,0,3
"1667",3,"LIGHTNING","OK",0,592900,0,0,592900,0
"1668",3,"LIGHTNING","PA",0,152000,0,0,152000,0
"1669",3,"LIGHTNING","RI",0,50000,0,0,50000,0
"1670",3,"LIGHTNING","SC",0,775500,0,4,775500,4
"1671",3,"LIGHTNING","TN",0,1523000,0,6,1523000,6
"1672",3,"LIGHTNING","TX",0,1532500,2,3,1532500,5
"1673",3,"LIGHTNING","VA",0,190000,0,5,190000,5
"1674",3,"LIGHTNING","VT",0,253000,0,0,253000,0
"1675",3,"LIGHTNING","WI",0,436700,0,1,436700,1
"1676",3,"LIGHTNING","WV",0,46000,0,8,46000,8
"1677",3,"MARINE STRONG WIND","AN",0,0,0,5,0,5
"1678",3,"MARINE STRONG WIND","LM",0,10000,0,0,10000,0
"1679",3,"MARINE STRONG WIND","PZ",0,25000,2,0,25000,2
"1680",3,"MARINE THUNDERSTORM WIND","AM",0,0,2,4,0,6
"1681",3,"MARINE THUNDERSTORM WIND","AN",0,0,5,0,0,5
"1682",3,"RIP CURRENT","CA",0,0,7,0,0,7
"1683",3,"RIP CURRENT","FL",0,0,16,15,0,31
"1684",3,"RIP CURRENT","GU",0,0,2,1,0,3
"1685",3,"RIP CURRENT","OR",0,0,2,0,0,2
"1686",3,"RIP CURRENT","PR",0,0,3,0,0,3
"1687",3,"RIP CURRENT","VI",0,0,1,0,0,1
"1688",3,"SEICHE","NY",0,35000,0,0,35000,0
"1689",3,"STORM SURGE/TIDE","CA",0,1e+05,0,0,1e+05,0
"1690",3,"STORM SURGE/TIDE","FL",0,1.3e+08,11,1,1.3e+08,12
"1691",3,"STORM SURGE/TIDE","ME",0,378000,0,0,378000,0
"1692",3,"STORM SURGE/TIDE","NC",0,10000,0,0,10000,0
"1693",3,"STORM SURGE/TIDE","NH",0,215000,0,0,215000,0
"1694",3,"STORM SURGE/TIDE","OH",0,650000,0,0,650000,0
"1695",3,"STORM SURGE/TIDE","PA",0,1e+05,0,0,1e+05,0
"1696",3,"STORM SURGE/TIDE","WA",0,1e+06,0,0,1e+06,0
"1697",3,"STRONG WIND","AK",0,7000,0,0,7000,0
"1698",3,"STRONG WIND","AL",0,403000,0,3,403000,3
"1699",3,"STRONG WIND","AR",0,0,1,0,0,1
"1700",3,"STRONG WIND","AS",1000,0,0,0,1000,0
"1701",3,"STRONG WIND","AZ",0,97000,0,0,97000,0
"1702",3,"STRONG WIND","CA",1000,322200,1,2,323200,3
"1703",3,"STRONG WIND","CO",0,3000,0,0,3000,0
"1704",3,"STRONG WIND","CT",0,10000,0,0,10000,0
"1705",3,"STRONG WIND","DC",0,40000,1,3,40000,4
"1706",3,"STRONG WIND","DE",0,112000,0,0,112000,0
"1707",3,"STRONG WIND","FL",2000,59000,0,0,61000,0
"1708",3,"STRONG WIND","GA",3000,247500,1,3,250500,4
"1709",3,"STRONG WIND","HI",0,350000,0,9,350000,9
"1710",3,"STRONG WIND","ID",0,47000,0,0,47000,0
"1711",3,"STRONG WIND","IL",0,170000,0,5,170000,5
"1712",3,"STRONG WIND","IN",0,66000,0,0,66000,0
"1713",3,"STRONG WIND","KS",0,8000,0,0,8000,0
"1714",3,"STRONG WIND","KY",0,9000,0,0,9000,0
"1715",3,"STRONG WIND","LA",0,1088000,1,1,1088000,2
"1716",3,"STRONG WIND","MA",0,207000,0,1,207000,1
"1717",3,"STRONG WIND","MD",0,333500,0,1,333500,1
"1718",3,"STRONG WIND","ME",0,0,0,2,0,2
"1719",3,"STRONG WIND","MO",0,18000,0,0,18000,0
"1720",3,"STRONG WIND","MS",0,1094800,0,0,1094800,0
"1721",3,"STRONG WIND","MT",0,2000,0,0,2000,0
"1722",3,"STRONG WIND","NC",2000,73000,1,0,75000,1
"1723",3,"STRONG WIND","NE",0,10500,1,0,10500,1
"1724",3,"STRONG WIND","NH",0,10000,2,4,10000,6
"1725",3,"STRONG WIND","NJ",0,239900,0,3,239900,3
"1726",3,"STRONG WIND","NV",0,1155000,0,2,1155000,2
"1727",3,"STRONG WIND","NY",0,71500,1,2,71500,3
"1728",3,"STRONG WIND","OH",0,596000,1,0,596000,1
"1729",3,"STRONG WIND","OR",0,125200,0,0,125200,0
"1730",3,"STRONG WIND","PA",0,354500,0,0,354500,0
"1731",3,"STRONG WIND","RI",0,11000,0,0,11000,0
"1732",3,"STRONG WIND","SC",0,7000,5,0,7000,5
"1733",3,"STRONG WIND","TN",5000,33200,1,1,38200,2
"1734",3,"STRONG WIND","TX",0,137000,0,1,137000,1
"1735",3,"STRONG WIND","VA",0,101000,0,0,101000,0
"1736",3,"STRONG WIND","VT",0,30000,0,0,30000,0
"1737",3,"STRONG WIND","WA",0,547200,1,1,547200,2
"1738",3,"STRONG WIND","WI",0,190000,0,0,190000,0
"1739",3,"STRONG WIND","WV",0,106000,0,0,106000,0
"1740",3,"THUNDERSTORM WIND","AL",5188000,14881750,4,48,20069750,52
"1741",3,"THUNDERSTORM WIND","AR",0,9755300,0,17,9755300,17
"1742",3,"THUNDERSTORM WIND","AZ",0,61000,0,0,61000,0
"1743",3,"THUNDERSTORM WIND","CA",45000,281500,3,0,326500,3
"1744",3,"THUNDERSTORM WIND","CO",0,52000,0,0,52000,0
"1745",3,"THUNDERSTORM WIND","CT",0,2000,0,0,2000,0
"1746",3,"THUNDERSTORM WIND","DC",0,15000,0,0,15000,0
"1747",3,"THUNDERSTORM WIND","DE",0,5000,0,2,5000,2
"1748",3,"THUNDERSTORM WIND","FL",64150,44210470,3,49,44274620,52
"1749",3,"THUNDERSTORM WIND","GA",7300,9895709,1,22,9903009,23
"1750",3,"THUNDERSTORM WIND","HI",0,12000,0,0,12000,0
"1751",3,"THUNDERSTORM WIND","IA",0,4824200,0,6,4824200,6
"1752",3,"THUNDERSTORM WIND","ID",0,2015000,0,1,2015000,1
"1753",3,"THUNDERSTORM WIND","IL",0,6774000,2,22,6774000,24
"1754",3,"THUNDERSTORM WIND","IN",0,1498500,1,10,1498500,11
"1755",3,"THUNDERSTORM WIND","KS",0,11688200,0,6,11688200,6
"1756",3,"THUNDERSTORM WIND","KY",0,2543000,1,54,2543000,55
"1757",3,"THUNDERSTORM WIND","LA",0,14490550,2,25,14490550,27
"1758",3,"THUNDERSTORM WIND","MA",0,6000,0,0,6000,0
"1759",3,"THUNDERSTORM WIND","MD",0,560000,2,2,560000,4
"1760",3,"THUNDERSTORM WIND","MI",0,808500,3,22,808500,25
"1761",3,"THUNDERSTORM WIND","MN",0,10000,0,0,10000,0
"1762",3,"THUNDERSTORM WIND","MO",758400,2917500,0,7,3675900,7
"1763",3,"THUNDERSTORM WIND","MS",221000,49358122,2,27,49579122,29
"1764",3,"THUNDERSTORM WIND","MT",0,28000,0,1,28000,1
"1765",3,"THUNDERSTORM WIND","NC",0,7429000,2,30,7429000,32
"1766",3,"THUNDERSTORM WIND","NE",0,1195500,0,4,1195500,4
"1767",3,"THUNDERSTORM WIND","NJ",0,485000,2,2,485000,4
"1768",3,"THUNDERSTORM WIND","NM",0,10000,1,2,10000,3
"1769",3,"THUNDERSTORM WIND","NY",0,238000,0,4,238000,4
"1770",3,"THUNDERSTORM WIND","OH",0,1295500,1,6,1295500,7
"1771",3,"THUNDERSTORM WIND","OK",0,12450060,0,28,12450060,28
"1772",3,"THUNDERSTORM WIND","OR",0,21000,0,0,21000,0
"1773",3,"THUNDERSTORM WIND","PA",0,4158000,0,2,4158000,2
"1774",3,"THUNDERSTORM WIND","RI",0,6000,0,0,6000,0
"1775",3,"THUNDERSTORM WIND","SC",4000,2736700,4,28,2740700,32
"1776",3,"THUNDERSTORM WIND","SD",0,150000,0,0,150000,0
"1777",3,"THUNDERSTORM WIND","TN",165000,2113000,0,8,2278000,8
"1778",3,"THUNDERSTORM WIND","TX",1445500,49333900,4,81,50779400,85
"1779",3,"THUNDERSTORM WIND","UT",2200,5000,0,0,7200,0
"1780",3,"THUNDERSTORM WIND","VA",9000,2239153,0,4,2248153,4
"1781",3,"THUNDERSTORM WIND","VT",0,10000,0,0,10000,0
"1782",3,"THUNDERSTORM WIND","WA",0,11000,0,0,11000,0
"1783",3,"THUNDERSTORM WIND","WI",0,488250,0,0,488250,0
"1784",3,"THUNDERSTORM WIND","WV",0,552000,0,0,552000,0
"1785",3,"THUNDERSTORM WIND","WY",0,52500,0,0,52500,0
"1786",3,"TORNADO","AL",50414500,386451810,63,799,436866310,862
"1787",3,"TORNADO","AR",1120010,570095730,164,1512,571215740,1676
"1788",3,"TORNADO","AZ",0,107500,0,3,107500,3
"1789",3,"TORNADO","CA",50000,33297120,0,36,33347120,36
"1790",3,"TORNADO","CO",0,4026250,2,9,4026250,11
"1791",3,"TORNADO","DE",0,280000,0,1,280000,1
"1792",3,"TORNADO","FL",1e+05,306812580,28,434,306912580,462
"1793",3,"TORNADO","GA",2585000,1895956280,46,1031,1898541280,1077
"1794",3,"TORNADO","HI",0,335310,0,1,335310,1
"1795",3,"TORNADO","IA",0,140325310,0,43,140325310,43
"1796",3,"TORNADO","ID",0,287750,0,0,287750,0
"1797",3,"TORNADO","IL",0,156689590,4,283,156689590,287
"1798",3,"TORNADO","IN",0,99966530,8,179,99966530,187
"1799",3,"TORNADO","KS",55000,269406680,5,108,269461680,113
"1800",3,"TORNADO","KY",0,86712000,7,187,86712000,194
"1801",3,"TORNADO","LA",10000,96717060,5,216,96727060,221
"1802",3,"TORNADO","MA",0,25000,0,0,25000,0
"1803",3,"TORNADO","MD",0,580000,0,0,580000,0
"1804",3,"TORNADO","MI",50000,70058310,3,106,70108310,109
"1805",3,"TORNADO","MN",0,236417500,3,24,236417500,27
"1806",3,"TORNADO","MO",0,202805340,34,346,202805340,380
"1807",3,"TORNADO","MS",1655000,192553280,79,974,194208280,1053
"1808",3,"TORNADO","MT",0,25250,0,0,25250,0
"1809",3,"TORNADO","NC",140000,441606060,48,1061,441746060,1109
"1810",3,"TORNADO","NE",0,238639280,0,20,238639280,20
"1811",3,"TORNADO","NJ",0,1350000,0,10,1350000,10
"1812",3,"TORNADO","NM",250000,22550280,2,45,22800280,47
"1813",3,"TORNADO","NV",0,250000,0,0,250000,0
"1814",3,"TORNADO","NY",0,25000,0,0,25000,0
"1815",3,"TORNADO","OH",0,50705000,4,66,50705000,70
"1816",3,"TORNADO","OK",0,83914380,10,301,83914380,311
"1817",3,"TORNADO","OR",0,28000,0,0,28000,0
"1818",3,"TORNADO","PA",0,8358250,1,3,8358250,4
"1819",3,"TORNADO","SC",5047000,255251340,26,553,260298340,579
"1820",3,"TORNADO","SD",0,282500,0,1,282500,1
"1821",3,"TORNADO","TN",0,141421260,77,580,141421260,657
"1822",3,"TORNADO","TX",131500,104168940,41,573,104300440,614
"1823",3,"TORNADO","UT",0,2750,0,0,2750,0
"1824",3,"TORNADO","VA",0,5142500,1,24,5142500,25
"1825",3,"TORNADO","VT",0,25000,0,0,25000,0
"1826",3,"TORNADO","WA",0,27500,0,0,27500,0
"1827",3,"TORNADO","WI",0,18420000,1,25,18420000,26
"1828",3,"TORNADO","WV",0,815000,0,5,815000,5
"1829",3,"TROPICAL STORM","GU",10000,0,0,0,10000,0
"1830",3,"TSUNAMI","CA",0,31854000,1,0,31854000,1
"1831",3,"TSUNAMI","HI",0,14200000,0,0,14200000,0
"1832",3,"TSUNAMI","OR",0,7500000,0,0,7500000,0
"1833",3,"WATERSPOUT","FL",0,550000,1,0,550000,1
"1834",3,"WATERSPOUT","LA",0,20000,2,0,20000,2
"1835",3,"WATERSPOUT","MS",0,500,0,0,500,0
"1836",3,"WILDFIRE","AK",0,1e+05,0,0,1e+05,0
"1837",3,"WILDFIRE","AL",0,3000,0,0,3000,0
"1838",3,"WILDFIRE","AR",0,3e+05,0,2,3e+05,2
"1839",3,"WILDFIRE","AZ",0,150000,0,0,150000,0
"1840",3,"WILDFIRE","CA",0,4646000,0,0,4646000,0
"1841",3,"WILDFIRE","CO",5000,53000,0,1,58000,1
"1842",3,"WILDFIRE","DE",0,5000,0,0,5000,0
"1843",3,"WILDFIRE","FL",0,1320000,0,11,1320000,11
"1844",3,"WILDFIRE","GA",0,3583250,0,0,3583250,0
"1845",3,"WILDFIRE","GU",0,120000,0,0,120000,0
"1846",3,"WILDFIRE","HI",0,200,0,2,200,2
"1847",3,"WILDFIRE","IA",0,1e+06,0,2,1e+06,2
"1848",3,"WILDFIRE","KS",0,2100000,0,0,2100000,0
"1849",3,"WILDFIRE","MD",0,0,0,2,0,2
"1850",3,"WILDFIRE","MO",0,1860000,0,1,1860000,1
"1851",3,"WILDFIRE","NC",0,2e+06,0,0,2e+06,0
"1852",3,"WILDFIRE","NJ",0,50000,0,0,50000,0
"1853",3,"WILDFIRE","NM",0,5300000,0,1,5300000,1
"1854",3,"WILDFIRE","OK",250000,15845000,1,7,16095000,8
"1855",3,"WILDFIRE","OR",0,1000,0,0,1000,0
"1856",3,"WILDFIRE","PA",0,105000,0,0,105000,0
"1857",3,"WILDFIRE","PR",1e+06,4600000,0,0,5600000,0
"1858",3,"WILDFIRE","SC",0,2550000,0,0,2550000,0
"1859",3,"WILDFIRE","SD",0,55000,1,1,55000,2
"1860",3,"WILDFIRE","TX",45462000,52719500,13,11,98181500,24
"1861",3,"WILDFIRE","VA",0,125000,0,2,125000,2
"1862",3,"WILDFIRE","VI",0,172000,0,0,172000,0
"1863",3,"WILDFIRE","WA",3000,0,0,0,3000,0
"1864",3,"WILDFIRE","WV",0,10000,0,0,10000,0
"1865",3,"WILDFIRE","WY",0,65000,0,0,65000,0
"1866",3,"WINTER STORM","AL",0,5e+09,4,0,5e+09,4
"1867",3,"WINTER STORM","AR",0,5e+06,0,0,5e+06,0
"1868",3,"WINTER STORM","AZ",0,0,11,10,0,21
"1869",3,"WINTER STORM","CA",0,2710000,4,20,2710000,24
"1870",3,"WINTER STORM","CO",0,31600000,0,1,31600000,1
"1871",3,"WINTER STORM","CT",0,1168000,0,0,1168000,0
"1872",3,"WINTER STORM","DE",0,50000,0,0,50000,0
"1873",3,"WINTER STORM","FL",0,1020000,0,0,1020000,0
"1874",3,"WINTER STORM","IA",0,850000,0,0,850000,0
"1875",3,"WINTER STORM","IL",0,40000,3,0,40000,3
"1876",3,"WINTER STORM","KS",0,2740000,2,10,2740000,12
"1877",3,"WINTER STORM","MA",0,2606500,0,0,2606500,0
"1878",3,"WINTER STORM","MD",0,120000,1,1,120000,2
"1879",3,"WINTER STORM","MI",0,1648000,1,2,1648000,3
"1880",3,"WINTER STORM","MN",0,150000,0,0,150000,0
"1881",3,"WINTER STORM","MO",0,310000,0,0,310000,0
"1882",3,"WINTER STORM","MT",0,5015000,0,0,5015000,0
"1883",3,"WINTER STORM","NC",0,5e+07,2,10,5e+07,12
"1884",3,"WINTER STORM","ND",0,15000,0,4,15000,4
"1885",3,"WINTER STORM","NE",0,3005000,3,6,3005000,9
"1886",3,"WINTER STORM","NH",0,10000,0,0,10000,0
"1887",3,"WINTER STORM","NM",0,2e+05,0,0,2e+05,0
"1888",3,"WINTER STORM","NV",0,150000,2,0,150000,2
"1889",3,"WINTER STORM","NY",0,10108000,0,0,10108000,0
"1890",3,"WINTER STORM","OH",0,775095000,1,0,775095000,1
"1891",3,"WINTER STORM","OR",0,0,1,0,0,1
"1892",3,"WINTER STORM","PA",0,3480000,0,2,3480000,2
"1893",3,"WINTER STORM","RI",0,290000,0,0,290000,0
"1894",3,"WINTER STORM","SD",0,280000,0,3,280000,3
"1895",3,"WINTER STORM","TN",5e+06,5e+05,1,2,5500000,3
"1896",3,"WINTER STORM","TX",0,50000,0,0,50000,0
"1897",3,"WINTER STORM","UT",10000,2315000,7,126,2325000,133
"1898",3,"WINTER STORM","VA",0,10521000,0,0,10521000,0
"1899",3,"WINTER STORM","VT",70000,5804000,0,1,5874000,1
"1900",3,"WINTER STORM","WV",0,50000,0,0,50000,0
"1901",3,"WINTER STORM","WY",0,75000,0,19,75000,19
"1902",3,"WINTER WEATHER","AR",0,10000,0,1,10000,1
"1903",3,"WINTER WEATHER","AZ",0,0,0,53,0,53
"1904",3,"WINTER WEATHER","CA",0,310000,2,18,310000,20
"1905",3,"WINTER WEATHER","IA",0,22000,0,0,22000,0
"1906",3,"WINTER WEATHER","IL",0,12000,0,0,12000,0
"1907",3,"WINTER WEATHER","KS",0,67000,0,0,67000,0
"1908",3,"WINTER WEATHER","MN",0,10000,0,0,10000,0
"1909",3,"WINTER WEATHER","MO",0,4000,0,0,4000,0
"1910",3,"WINTER WEATHER","NY",0,81000,0,0,81000,0
"1911",3,"WINTER WEATHER","OK",0,10000,0,0,10000,0
"1912",3,"WINTER WEATHER","TN",0,0,1,0,0,1
"1913",3,"WINTER WEATHER","TX",0,195000,0,0,195000,0
"1914",3,"WINTER WEATHER","VT",0,238000,1,0,238000,1
"1915",3,"WINTER WEATHER","WA",0,5000,0,0,5000,0
"1916",3,"WINTER WEATHER","WI",0,302000,0,0,302000,0
"1917",4,"AVALANCHE","AK",0,13000,10,5,13000,15
"1918",4,"AVALANCHE","CA",0,0,2,0,0,2
"1919",4,"AVALANCHE","CO",0,0,2,1,0,3
"1920",4,"AVALANCHE","ID",0,0,1,0,0,1
"1921",4,"AVALANCHE","UT",0,0,3,0,0,3
"1922",4,"AVALANCHE","WA",0,0,1,4,0,5
"1923",4,"AVALANCHE","WY",0,0,2,0,0,2
"1924",4,"BLIZZARD","CA",0,30000,0,0,30000,0
"1925",4,"BLIZZARD","CO",0,7350000,0,0,7350000,0
"1926",4,"BLIZZARD","ID",0,230000,0,0,230000,0
"1927",4,"BLIZZARD","KS",0,437000,0,0,437000,0
"1928",4,"BLIZZARD","MI",0,14000,0,0,14000,0
"1929",4,"BLIZZARD","MN",0,2.5e+07,0,3,2.5e+07,3
"1930",4,"BLIZZARD","MT",0,1e+05,0,0,1e+05,0
"1931",4,"BLIZZARD","ND",0,147870000,3,16,147870000,19
"1932",4,"BLIZZARD","NE",0,5385000,0,0,5385000,0
"1933",4,"BLIZZARD","SD",0,5.2e+07,0,4,5.2e+07,4
"1934",4,"BLIZZARD","WY",0,5450000,0,0,5450000,0
"1935",4,"COASTAL FLOOD","DE",0,1e+05,0,0,1e+05,0
"1936",4,"COASTAL FLOOD","LA",0,129000,0,0,129000,0
"1937",4,"COASTAL FLOOD","MA",0,45000,0,0,45000,0
"1938",4,"COASTAL FLOOD","ME",0,15775000,0,0,15775000,0
"1939",4,"COASTAL FLOOD","NC",0,5e+05,0,0,5e+05,0
"1940",4,"COASTAL FLOOD","NH",0,5196000,0,0,5196000,0
"1941",4,"COASTAL FLOOD","NJ",0,2500000,0,1,2500000,1
"1942",4,"COASTAL FLOOD","NY",0,2.6e+07,0,0,2.6e+07,0
"1943",4,"COASTAL FLOOD","PA",0,250000,0,0,250000,0
"1944",4,"COASTAL FLOOD","RI",0,10000,0,0,10000,0
"1945",4,"COASTAL FLOOD","SC",0,5e+06,0,0,5e+06,0
"1946",4,"COASTAL FLOOD","TX",0,655000,0,0,655000,0
"1947",4,"COLD/WIND CHILL","CA",131010000,0,0,0,131010000,0
"1948",4,"COLD/WIND CHILL","CO",9800000,0,0,0,9800000,0
"1949",4,"COLD/WIND CHILL","IL",0,0,1,0,0,1
"1950",4,"COLD/WIND CHILL","KS",3e+06,0,0,0,3e+06,0
"1951",4,"COLD/WIND CHILL","MI",1e+05,0,0,0,1e+05,0
"1952",4,"COLD/WIND CHILL","NC",2e+05,0,0,0,2e+05,0
"1953",4,"COLD/WIND CHILL","OH",250000,0,0,0,250000,0
"1954",4,"COLD/WIND CHILL","PA",5e+07,0,0,0,5e+07,0
"1955",4,"COLD/WIND CHILL","SC",50000,0,0,0,50000,0
"1956",4,"COLD/WIND CHILL","TX",4e+05,2e+06,0,0,2400000,0
"1957",4,"COLD/WIND CHILL","UT",1e+05,0,0,0,1e+05,0
"1958",4,"COLD/WIND CHILL","VA",9e+05,15000,0,0,915000,0
"1959",4,"DEBRIS FLOW","AK",0,1000,0,0,1000,0
"1960",4,"DEBRIS FLOW","CA",2e+07,57253000,1,0,77253000,1
"1961",4,"DEBRIS FLOW","CO",0,56000,0,0,56000,0
"1962",4,"DEBRIS FLOW","ID",0,575100,0,0,575100,0
"1963",4,"DEBRIS FLOW","IL",0,550000,0,0,550000,0
"1964",4,"DEBRIS FLOW","ME",0,570000,0,0,570000,0
"1965",4,"DEBRIS FLOW","NY",0,1150000,0,0,1150000,0
"1966",4,"DEBRIS FLOW","PR",0,12000,0,0,12000,0
"1967",4,"DEBRIS FLOW","UT",0,40000,0,0,40000,0
"1968",4,"DEBRIS FLOW","WV",0,5000,0,0,5000,0
"1969",4,"DEBRIS FLOW","WY",0,237000,0,0,237000,0
"1970",4,"DENSE FOG","CA",0,1660000,0,56,1660000,56
"1971",4,"DENSE FOG","LA",0,10000,0,0,10000,0
"1972",4,"DENSE FOG","NC",0,0,1,14,0,15
"1973",4,"DENSE FOG","NV",0,10000,0,0,10000,0
"1974",4,"DROUGHT","OK",750000,1500000,0,0,2250000,0
"1975",4,"DROUGHT","TX",34300000,1.03e+08,0,0,137300000,0
"1976",4,"DUST DEVIL","AK",0,1000,0,0,1000,0
"1977",4,"DUST DEVIL","AZ",0,0,0,2,0,2
"1978",4,"DUST DEVIL","CA",0,2500,0,14,2500,14
"1979",4,"DUST DEVIL","CO",0,2000,0,0,2000,0
"1980",4,"DUST DEVIL","FL",0,5000,0,0,5000,0
"1981",4,"DUST DEVIL","ME",0,10000,0,0,10000,0
"1982",4,"DUST DEVIL","MI",0,30,0,0,30,0
"1983",4,"DUST DEVIL","NC",0,15000,0,0,15000,0
"1984",4,"DUST DEVIL","NM",0,20500,0,0,20500,0
"1985",4,"DUST DEVIL","NY",0,0,0,2,0,2
"1986",4,"DUST DEVIL","OK",0,4000,0,0,4000,0
"1987",4,"DUST DEVIL","OR",0,10000,0,0,10000,0
"1988",4,"DUST DEVIL","SC",0,2000,0,0,2000,0
"1989",4,"DUST DEVIL","SD",0,20000,0,0,20000,0
"1990",4,"DUST DEVIL","TX",0,25000,0,0,25000,0
"1991",4,"DUST DEVIL","VA",0,8000,0,0,8000,0
"1992",4,"DUST DEVIL","WI",0,1100,0,0,1100,0
"1993",4,"DUST DEVIL","WV",0,1000,0,0,1000,0
"1994",4,"DUST STORM","AZ",0,215000,10,20,215000,30
"1995",4,"DUST STORM","CA",0,210000,0,0,210000,0
"1996",4,"DUST STORM","CO",0,0,0,19,0,19
"1997",4,"DUST STORM","ID",0,0,0,8,0,8
"1998",4,"DUST STORM","IL",0,1000,0,0,1000,0
"1999",4,"DUST STORM","NV",0,10000,0,0,10000,0
"2000",4,"DUST STORM","TX",0,15000,0,0,15000,0
"2001",4,"FLASH FLOOD","AL",0,2626000,1,0,2626000,1
"2002",4,"FLASH FLOOD","AR",5000,28268300,10,0,28273300,10
"2003",4,"FLASH FLOOD","CA",0,210000,0,0,210000,0
"2004",4,"FLASH FLOOD","CO",0,28020000,0,0,28020000,0
"2005",4,"FLASH FLOOD","CT",0,1510000,0,0,1510000,0
"2006",4,"FLASH FLOOD","FL",0,608500,0,0,608500,0
"2007",4,"FLASH FLOOD","GA",0,159000,0,0,159000,0
"2008",4,"FLASH FLOOD","HI",0,0,2,0,0,2
"2009",4,"FLASH FLOOD","IA",0,1765000,0,0,1765000,0
"2010",4,"FLASH FLOOD","ID",0,5000,0,0,5000,0
"2011",4,"FLASH FLOOD","IL",775000,79061000,2,1,79836000,3
"2012",4,"FLASH FLOOD","IN",4000,1869000,0,1,1873000,1
"2013",4,"FLASH FLOOD","KS",1520000,7816100,1,1,9336100,2
"2014",4,"FLASH FLOOD","KY",5000,5041000,0,0,5046000,0
"2015",4,"FLASH FLOOD","LA",0,2271850,4,0,2271850,4
"2016",4,"FLASH FLOOD","MD",0,125000,0,0,125000,0
"2017",4,"FLASH FLOOD","ME",0,50350000,0,0,50350000,0
"2018",4,"FLASH FLOOD","MI",10000,1015000,0,0,1025000,0
"2019",4,"FLASH FLOOD","MN",0,33500,0,0,33500,0
"2020",4,"FLASH FLOOD","MO",1245000,45647500,10,3,46892500,13
"2021",4,"FLASH FLOOD","MS",1e+05,282302000,3,7,282402000,10
"2022",4,"FLASH FLOOD","NC",0,650000,0,1,650000,1
"2023",4,"FLASH FLOOD","NE",350000,478000,0,0,828000,0
"2024",4,"FLASH FLOOD","NM",1e+05,2200000,0,0,2300000,0
"2025",4,"FLASH FLOOD","NY",0,42991000,2,0,42991000,2
"2026",4,"FLASH FLOOD","OH",0,17670000,2,2,17670000,4
"2027",4,"FLASH FLOOD","OK",0,2672000,3,0,2672000,3
"2028",4,"FLASH FLOOD","OR",0,177000,0,0,177000,0
"2029",4,"FLASH FLOOD","PA",0,12470500,0,0,12470500,0
"2030",4,"FLASH FLOOD","PR",320000,28498000,4,0,28818000,4
"2031",4,"FLASH FLOOD","SC",0,480000,0,0,480000,0
"2032",4,"FLASH FLOOD","SD",0,25000,0,0,25000,0
"2033",4,"FLASH FLOOD","TN",0,1538500,1,0,1538500,1
"2034",4,"FLASH FLOOD","TX",725000,42730000,12,5,43455000,17
"2035",4,"FLASH FLOOD","VA",0,837000,0,0,837000,0
"2036",4,"FLASH FLOOD","VT",0,2055500,0,0,2055500,0
"2037",4,"FLASH FLOOD","WA",0,60000,0,0,60000,0
"2038",4,"FLASH FLOOD","WI",750000,840000,0,0,1590000,0
"2039",4,"FLASH FLOOD","WV",50000,730000,1,0,780000,1
"2040",4,"FLOOD","AK",0,2035500,0,0,2035500,0
"2041",4,"FLOOD","AL",275000,172000,0,0,447000,0
"2042",4,"FLOOD","AR",1905000,44194000,3,0,46099000,3
"2043",4,"FLOOD","AS",0,50000,0,0,50000,0
"2044",4,"FLOOD","CA",6340000,13268000,0,0,19608000,0
"2045",4,"FLOOD","CO",0,25155000,0,0,25155000,0
"2046",4,"FLOOD","CT",0,815000,1,0,815000,1
"2047",4,"FLOOD","FL",0,13050500,1,0,13050500,1
"2048",4,"FLOOD","GA",0,5545000,0,0,5545000,0
"2049",4,"FLOOD","GU",0,150000,0,1,150000,1
"2050",4,"FLOOD","IA",4000,78263500,0,0,78267500,0
